id,intakedate,intakereason,istransfer,sheltercode,identichipnumber,animalname,breedname,basecolour,speciesname,animalage,sexname,location,movementdate,movementtype,istrial,returndate,returnedreason,deceaseddate,deceasedreason,diedoffshelter,puttosleep,isdoa,,
47695,3/20/17 0:00,Abandoned,0,D17031702,9.81E+14,Earnest,Labrador Retriever/German Shepherd Dog,Black,Dog,1 year 6 months.,Male,Adoptable Dogs,3/31/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47696,3/20/17 0:00,Abandoned,0,C17031703,9.81E+14,Pepsi,Domestic Short Hair,Grey and White,Cat,1 year 11 months.,Male,Adoptable Cat Kennels,4/7/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47697,3/21/17 0:00,Abandoned,0,C17031704,9.81E+14,William,Domestic Short Hair,Fawn,Cat,3 years 0 months.,Male,Adoptable Cat Big Colony,4/21/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47698,3/21/17 0:00,Stray,0,C17031705,9.81E+14,Amal Clooney,Domestic Short Hair,Black,Cat,4 years 2 months.,Female,Adoptable Cat Kennels,3/26/17 0:00,Foster,0,5/15/17 0:00,Stray,,Died in care,0,0,0,,
47698,3/21/17 0:00,Stray,0,C17031705,9.81E+14,Amal Clooney,Domestic Short Hair,Black,Cat,4 years 2 months.,Female,Adoptable Cat Kennels,6/21/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47701,3/21/17 0:00,,0,C17031708,,Jordan,Domestic Medium Hair,Brown and Black,Cat,3 years 11 months.,Male,Stray Cats,3/28/17 0:00,Transfer,0,,Stray,,Died in care,0,0,0,,
47702,3/21/17 0:00,Abandoned,0,D17031709,9.81E+14,Sadie,Boxer/Shep Mix,Brindle,Dog,7 years 11 months.,Female,Adoptable Dogs,4/8/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47703,3/21/17 0:00,Abandoned,0,C17031710,9.81E+14,Promise,Domestic Long Hair,Black,Cat,2 years 0 months.,Female,Adoptable Cat Big Colony,4/8/17 0:00,Foster,0,5/3/17 0:00,Stray,,Died in care,0,0,0,,
47703,3/21/17 0:00,Abandoned,0,C17031710,9.81E+14,Promise,Domestic Long Hair,Black,Cat,2 years 0 months.,Female,Adoptable Cat Big Colony,5/3/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47704,3/21/17 0:00,Abandoned,0,D17031711,9.81E+14,Charlie,Chihuahua/Mix,Red,Dog,1 year 6 months.,Male,Adoptable Dogs,4/12/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47707,3/22/17 0:00,Abandoned,0,C17031714,9.81E+14,Benji,DMH/DSH,Black,Cat,1 year 0 months.,Male,Adoptable Cat Kennels,4/6/17 0:00,Foster,0,5/10/17 0:00,Stray,,Died in care,0,0,0,,
47707,3/22/17 0:00,Abandoned,0,C17031714,9.81E+14,Benji,DMH/DSH,Black,Cat,1 year 0 months.,Male,Adoptable Cat Kennels,5/16/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47708,3/22/17 0:00,Abandoned,0,C17031715,9.81E+14,Simba,DMH/DSH,Black,Cat,1 year 0 months.,Male,Adoptable Cat Kennels,4/6/17 0:00,Foster,0,5/11/17 0:00,Stray,,Died in care,0,0,0,,
47708,3/22/17 0:00,Abandoned,0,C17031715,9.81E+14,Simba,DMH/DSH,Black,Cat,1 year 0 months.,Male,Adoptable Cat Kennels,5/23/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47710,3/22/17 0:00,Abandoned,0,D17031717,,Jayce,Pitbull,Blue,Dog,4 years 11 months.,Male,Stray Dogs Theta,4/2/17 0:00,Reclaimed,0,,Stray,,Died in care,0,0,0,,
47712,3/23/17 0:00,Stray,0,D17031665,9.81E+14,Maya,Pomeranian/Siberian Husky,Silver,Dog,1 year 7 months.,Female,Dog room C,3/31/17 0:00,Adoption,0,8/1/17 0:00,Stray,,Died in care,0,0,0,,
47712,3/23/17 0:00,Stray,0,D17031665,9.81E+14,Maya,Pomeranian/Siberian Husky,Silver,Dog,1 year 7 months.,Female,Dog room C,8/19/17 0:00,Adoption,0,3/29/18 0:00,Stray,,Died in care,0,0,0,,
47712,3/23/17 0:00,Stray,0,D17031665,9.81E+14,Maya,Pomeranian/Siberian Husky,Silver,Dog,1 year 7 months.,Female,Dog room C,3/30/18 0:00,Reclaimed,0,,Stray,,Died in care,0,0,0,,
47714,3/23/17 0:00,Abandoned,0,D17031721,9.81E+14,Acheron,Pitbull,Grey,Dog,3 years 3 months.,Male,Adoptable Dogs,5/20/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47715,3/23/17 0:00,Abandoned,0,D17031722,9.81E+14,Renesmee,Pitbull/Mix,Brown,Dog,5 years 5 months.,Female,Office,5/11/17 0:00,Foster,0,7/6/17 0:00,Stray,,Died in care,0,0,0,,
47715,3/23/17 0:00,Abandoned,0,D17031722,9.81E+14,Renesmee,Pitbull/Mix,Brown,Dog,5 years 5 months.,Female,Office,7/9/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47717,3/23/17 0:00,Police Assist,0,D17031724,9.81E+14,Luna,Pitbull/Mix,Black and White,Dog,4 years 0 months.,Female,Adoptable Dogs,6/7/17 0:00,Adoption,0,12/28/17 0:00,Police Assist,,Died in care,0,0,0,,
47717,3/23/17 0:00,Police Assist,0,D17031724,9.81E+14,Luna,Pitbull/Mix,Black and White,Dog,4 years 0 months.,Female,Adoptable Dogs,1/30/18 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47718,3/23/17 0:00,Abandoned,0,D17031725,9.81E+14,Tank,American Staffordshire Terrier,Black and White,Dog,5 years 11 months.,Male,Adoptable Dogs,5/7/17 0:00,Adoption,0,8/21/17 0:00,Unsuitable Accomodation,,Died in care,0,0,0,,
47718,3/23/17 0:00,Abandoned,0,D17031725,9.81E+14,Tank,American Staffordshire Terrier,Black and White,Dog,5 years 11 months.,Male,Adoptable Dogs,9/15/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47721,3/24/17 0:00,Incompatible,0,D17031728,9.81E+14,Smokey,Terrier,Grey and White,Dog,1 year 11 months.,Male,Adoptable Dogs,4/5/17 0:00,Adoption,0,6/24/17 0:00,Incompatible,,Died in care,0,0,0,,
47721,3/24/17 0:00,Incompatible,0,D17031728,9.81E+14,Smokey,Terrier,Grey and White,Dog,1 year 11 months.,Male,Adoptable Dogs,6/29/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47724,3/24/17 0:00,Abandoned,0,R17031731,,Magnolia,Rex,White,Rabbit,4 years 11 months.,Female,Lobby,4/4/17 0:00,Foster,0,4/5/17 0:00,Stray,,Died in care,0,0,0,,
47724,3/24/17 0:00,Abandoned,0,R17031731,,Magnolia,Rex,White,Rabbit,4 years 11 months.,Female,Lobby,4/6/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47725,3/24/17 0:00,Abandoned,0,R17031732,,Sailor,Lionhead/Jersey Wooly,White,Rabbit,4 years 8 months.,Male,Lobby,4/1/17 0:00,Transfer,0,,Stray,,Died in care,0,0,0,,
47727,3/24/17 0:00,Abandoned,0,D17031734,0A1220492C,Elliot,Terrier/Beagle,Brown,Dog,9 years 0 months.,Male,Adoptable Dogs,4/8/17 0:00,Adoption,0,11/3/17 0:00,Incompatible,,Died in care,0,0,0,,
47727,3/24/17 0:00,Abandoned,0,D17031734,0A1220492C,Elliot,Terrier/Beagle,Brown,Dog,9 years 0 months.,Male,Adoptable Dogs,11/15/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47728,3/24/17 0:00,Abandoned,0,D17031735,9.81E+14,Moto,Rat Terrier,Black and White,Dog,15 years 11 months.,Male,Adoptable Dogs,4/5/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47730,3/24/17 0:00,Abandoned,0,C17031737,9.81E+14,Beemer,Domestic Short Hair,Orange and White,Cat,1 year 2 months.,Male,Adoptable Cat Kennels,4/7/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47733,3/24/17 0:00,,0,R17031740,,Peter,Rex,Chocolate,Rabbit,1 year 5 months.,Male,Lobby,4/7/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47735,3/24/17 0:00,Abandoned,0,R17031742,,Cottontail,American,Brown,Rabbit,3 years 6 months.,Female,Lobby,4/12/17 0:00,Transfer,0,,Stray,,Died in care,0,0,0,,
47736,3/24/17 0:00,Abandoned,0,R17031743,,Floppsy,Dutch,Brown,Rabbit,3 years 6 months.,Male,Lobby,4/7/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47737,3/24/17 0:00,Abandoned,0,R17031744,,Mopsy,Rex,Chocolate,Rabbit,3 years 6 months.,Female,Lobby,4/12/17 0:00,Transfer,0,,Stray,,Died in care,0,0,0,,
47738,3/25/17 0:00,Biting,0,D17031745,,Kingston,Australian Shepherd/Border Collie,Black and White,Dog,3 years 8 months.,Male,Stray Dogs Theta,4/4/17 0:00,Reclaimed,0,,Stray,,Died in care,0,0,0,,
47740,3/25/17 0:00,Abandoned,0,R17031747,,Whiskers,Standard,White,Rat,3 years 10 months.,Male,Lobby,4/22/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47741,3/25/17 0:00,Abandoned,0,R17031748,,Racer,Standard,Grey and White,Rat,3 years 10 months.,Male,Lobby,4/22/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47742,3/25/17 0:00,Abandoned,0,D17031749,9.81E+14,Snickers,Mastiff/Mix,Tan,Dog,2 years 7 months.,Male,Adoptable Dogs,4/17/17 0:00,Adoption,0,,Stray,4/29/17 0:00,UU health,1,0,0,,
47744,3/25/17 0:00,Abandoned,0,D17031751,9.81E+14,Tara,Pitbull/Labrador Retriever,Black,Dog,1 year 9 months.,Female,Adoptable Dogs,4/15/17 0:00,Foster,0,5/27/17 0:00,Stray,,Died in care,0,0,0,,
47744,3/25/17 0:00,Abandoned,0,D17031751,9.81E+14,Tara,Pitbull/Labrador Retriever,Black,Dog,1 year 9 months.,Female,Adoptable Dogs,5/27/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47747,3/27/17 0:00,Abandoned,0,D17031754,9.81E+14,Jelly,Border Collie/Mix,Black and White,Dog,2 years 1 month.,Female,Adoptable Dogs,3/29/17 0:00,Foster,0,4/21/17 0:00,Stray,,Died in care,0,0,0,,
47747,3/27/17 0:00,Abandoned,0,D17031754,9.81E+14,Jelly,Border Collie/Mix,Black and White,Dog,2 years 1 month.,Female,Adoptable Dogs,5/13/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47748,3/27/17 0:00,Abandoned,0,D17031755,9.81E+14,Peach,Border Collie/Mix,Brown,Dog,1 year 0 months.,Female,Adoptable Dogs,3/29/17 0:00,Foster,0,5/5/17 0:00,Stray,,Died in care,0,0,0,,
47748,3/27/17 0:00,Abandoned,0,D17031755,9.81E+14,Peach,Border Collie/Mix,Brown,Dog,1 year 0 months.,Female,Adoptable Dogs,5/8/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47749,3/27/17 0:00,Abandoned,0,D17031756,9.81E+14,Buster Brown,Border Collie/Mix,Brown and White,Dog,1 year 0 months.,Male,Adoptable Dogs,4/22/17 0:00,Foster,0,5/10/17 0:00,Stray,,Died in care,0,0,0,,
47749,3/27/17 0:00,Abandoned,0,D17031756,9.81E+14,Buster Brown,Border Collie/Mix,Brown and White,Dog,1 year 0 months.,Male,Adoptable Dogs,5/14/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47750,3/27/17 0:00,Abandoned,0,D17031757,9.81E+14,Pepper,Border Collie/Mix,Brown and White,Dog,1 year 1 month.,Female,Stray Dogs Beta,3/29/17 0:00,Foster,0,5/5/17 0:00,Stray,,Died in care,0,0,0,,
47750,3/27/17 0:00,Abandoned,0,D17031757,9.81E+14,Pepper,Border Collie/Mix,Brown and White,Dog,1 year 1 month.,Female,Stray Dogs Beta,5/8/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47751,3/27/17 0:00,Abandoned,0,D17031758,9.81E+14,Butter,Border Collie/Mix,Brown and White,Dog,1 year 0 months.,Male,Adoptable Dogs,3/29/17 0:00,Foster,0,4/21/17 0:00,Stray,,Died in care,0,0,0,,
47751,3/27/17 0:00,Abandoned,0,D17031758,9.81E+14,Butter,Border Collie/Mix,Brown and White,Dog,1 year 0 months.,Male,Adoptable Dogs,4/22/17 0:00,Foster,0,5/5/17 0:00,Stray,,Died in care,0,0,0,,
47751,3/27/17 0:00,Abandoned,0,D17031758,9.81E+14,Butter,Border Collie/Mix,Brown and White,Dog,1 year 0 months.,Male,Adoptable Dogs,5/9/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47752,3/27/17 0:00,Abandoned,0,D17031759,9.81E+14,Pistol Pete,Border Collie/Mix,Black and White,Dog,1 year 0 months.,Male,Adoptable Dogs,3/29/17 0:00,Foster,0,4/21/17 0:00,Stray,,Died in care,0,0,0,,
47752,3/27/17 0:00,Abandoned,0,D17031759,9.81E+14,Pistol Pete,Border Collie/Mix,Black and White,Dog,1 year 0 months.,Male,Adoptable Dogs,4/22/17 0:00,Foster,0,5/10/17 0:00,Stray,,Died in care,0,0,0,,
47752,3/27/17 0:00,Abandoned,0,D17031759,9.81E+14,Pistol Pete,Border Collie/Mix,Black and White,Dog,1 year 0 months.,Male,Adoptable Dogs,5/16/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47753,3/27/17 0:00,Abandoned,0,D17031760,9.81E+14,Jumping Jack,Border Collie/Mix,Black and White,Dog,1 year 0 months.,Male,Adoptable Dogs,3/29/17 0:00,Foster,0,4/21/17 0:00,Stray,,Died in care,0,0,0,,
47753,3/27/17 0:00,Abandoned,0,D17031760,9.81E+14,Jumping Jack,Border Collie/Mix,Black and White,Dog,1 year 0 months.,Male,Adoptable Dogs,4/22/17 0:00,Foster,0,5/10/17 0:00,Stray,,Died in care,0,0,0,,
47753,3/27/17 0:00,Abandoned,0,D17031760,9.81E+14,Jumping Jack,Border Collie/Mix,Black and White,Dog,1 year 0 months.,Male,Adoptable Dogs,5/10/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47754,3/27/17 0:00,Abandoned,0,D17031761,9.81E+14,Chutney,Border Collie/Mix,Brown and White,Dog,1 year 0 months.,Female,Adoptable Dogs,3/29/17 0:00,Foster,0,5/5/17 0:00,Stray,,Died in care,0,0,0,,
47754,3/27/17 0:00,Abandoned,0,D17031761,9.81E+14,Chutney,Border Collie/Mix,Brown and White,Dog,1 year 0 months.,Female,Adoptable Dogs,5/10/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47755,3/27/17 0:00,Abandoned,0,D17031762,9.81E+14,Lucy Lu,Border Collie/Mix,Black and White,Dog,1 year 0 months.,Female,Adoptable Dogs,3/29/17 0:00,Foster,0,4/21/17 0:00,Stray,,Died in care,0,0,0,,
47755,3/27/17 0:00,Abandoned,0,D17031762,9.81E+14,Lucy Lu,Border Collie/Mix,Black and White,Dog,1 year 0 months.,Female,Adoptable Dogs,4/22/17 0:00,Foster,0,5/10/17 0:00,Stray,,Died in care,0,0,0,,
47755,3/27/17 0:00,Abandoned,0,D17031762,9.81E+14,Lucy Lu,Border Collie/Mix,Black and White,Dog,1 year 0 months.,Female,Adoptable Dogs,5/12/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47756,3/27/17 0:00,Abandoned,0,D17031763,9.81E+14,Vista,Border Collie/Mix,Black and White,Dog,1 year 0 months.,Female,Adoptable Dogs,3/29/17 0:00,Foster,0,4/21/17 0:00,Stray,,Died in care,0,0,0,,
47756,3/27/17 0:00,Abandoned,0,D17031763,9.81E+14,Vista,Border Collie/Mix,Black and White,Dog,1 year 0 months.,Female,Adoptable Dogs,4/21/17 0:00,Foster,0,5/5/17 0:00,Stray,,Died in care,0,0,0,,
47756,3/27/17 0:00,Abandoned,0,D17031763,9.81E+14,Vista,Border Collie/Mix,Black and White,Dog,1 year 0 months.,Female,Adoptable Dogs,5/9/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47757,3/27/17 0:00,Abandoned,0,D17031764,9.81E+14,Honey,Border Collie/Mix,Brown and White,Dog,1 year 0 months.,Female,Adoptable Dogs,3/29/17 0:00,Foster,0,5/5/17 0:00,Stray,,Died in care,0,0,0,,
47757,3/27/17 0:00,Abandoned,0,D17031764,9.81E+14,Honey,Border Collie/Mix,Brown and White,Dog,1 year 0 months.,Female,Adoptable Dogs,5/9/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47759,3/27/17 0:00,Stray,0,D17031766,9.81E+14,Sam,Chihuahua/Mix,Tan,Dog,12 years 11 months.,Female,Stray Dogs Alpha,4/22/17 0:00,Foster,0,5/30/17 0:00,Stray,,Died in care,0,0,0,,
47759,3/27/17 0:00,Stray,0,D17031766,9.81E+14,Sam,Chihuahua/Mix,Tan,Dog,12 years 11 months.,Female,Stray Dogs Alpha,7/16/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47760,3/27/17 0:00,Abandoned,0,D17031767,9.81E+14,Maverick,German Shepherd Dog,Ruddy,Dog,2 years 4 months.,Male,Adoptable Dogs,4/2/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47762,3/27/17 0:00,Abandoned,0,D17031769,9.81E+14,Lola,Chihuahua,Tan,Dog,5 years 11 months.,Female,Special Care Dogs,5/19/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47763,3/28/17 0:00,Abandoned,0,C17031770,9.81E+14,Robin,DSH/Unknown,Black,Cat,7 years 11 months.,Female,Adoptable Cat Middle Colony,4/8/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47764,3/28/17 0:00,Abandoned,0,D17031771,9.81E+14,Monet,Pitbull/Mix,Brown,Dog,1 year 11 months.,Female,Adoptable Dogs,4/29/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47765,3/28/17 0:00,Abandoned,0,D17031772,,Blaze,Weimaraner/Terrier,Blue,Dog,2 years 2 months.,Male,Stray Dogs Beta,4/19/17 0:00,Transfer,0,,Stray,,Died in care,0,0,0,,
47766,3/28/17 0:00,Abandoned,0,D17031773,9.81E+14,Peanut,Pit Bull Terrier,Brown,Dog,1 year 11 months.,Male,Stray Dogs Beta,5/3/17 0:00,Adoption,0,5/15/17 0:00,Moving,,Died in care,0,0,0,,
47766,3/28/17 0:00,Abandoned,0,D17031773,9.81E+14,Peanut,Pit Bull Terrier,Brown,Dog,1 year 11 months.,Male,Stray Dogs Beta,5/25/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47767,3/28/17 0:00,Abandoned,0,C17031774,,Xavier,DSH/Unknown,Brown and Black,Cat,5 years 6 months.,Male,Stray Cats,4/7/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47768,3/28/17 0:00,Abandoned,0,C17031775,9.82E+14,Sapphire,Domestic Medium Hair,Grey,Cat,3 years 6 months.,Female,Stray Cats,4/2/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47769,3/28/17 0:00,Abandoned,0,D17031776,9.81E+14,Enzo,Chihuahua/Miniature Pinscher,White,Dog,1 year 7 months.,Male,Adoptable Dogs,4/4/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47770,3/28/17 0:00,Abandoned,0,D17031777,9.81E+14,Little,Rat Terrier/Mix,Cream,Dog,6 years 11 months.,Female,Adoptable Dogs,4/4/17 0:00,Adoption,0,5/2/17 0:00,Stray,,Died in care,0,0,0,,
47770,3/28/17 0:00,Abandoned,0,D17031777,9.81E+14,Little,Rat Terrier/Mix,Cream,Dog,6 years 11 months.,Female,Adoptable Dogs,5/7/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
47771,3/28/17 0:00,Abandoned,0,D17031778,9.81E+14,Chica,Rat Terrier/Beagle,Tricolour,Dog,7 years 11 months.,Female,Adoptable Dogs,4/1/17 0:00,Adoption,0,4/6/17 0:00,Incompatible,,Died in care,0,0,0,,
47771,3/28/17 0:00,Abandoned,0,D17031778,9.81E+14,Chica,Rat Terrier/Beagle,Tricolour,Dog,7 years 11 months.,Female,Adoptable Dogs,4/10/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
55297,3/31/17 12:28,Owner Died,0,C1703003,9.81E+14,Batman,Domestic Short Hair,Black and White,Cat,10 years 11 months.,Male,Adoptable Cat Big Colony,4/7/17 0:00,Adoption,0,5/22/17 0:00,Allergies,,Died in care,0,0,0,,
55297,3/31/17 12:28,Owner Died,0,C1703003,9.81E+14,Batman,Domestic Short Hair,Black and White,Cat,10 years 11 months.,Male,Adoptable Cat Big Colony,6/20/17 0:00,Adoption,0,7/19/17 0:00,Unable to Afford,,Died in care,0,0,0,,
55297,3/31/17 12:28,Owner Died,0,C1703003,9.81E+14,Batman,Domestic Short Hair,Black and White,Cat,10 years 11 months.,Male,Adoptable Cat Big Colony,8/13/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
55298,3/31/17 13:03,Stray,0,C1703005,9.81E+14,Marcus Antonius,Domestic Long Hair,Golden,Cat,2 years 11 months.,Male,Adoptable Cat Kennels,4/12/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
55299,3/31/17 13:23,Stray,0,C17031780,9.81E+14,Grasshopper,Domestic Short Hair,Tortie,Cat,4 years 11 months.,Female,Adoptable Cat Big Colony,4/7/17 0:00,Foster,0,4/21/17 0:00,Stray,,Died in care,0,0,0,,
55299,3/31/17 13:23,Stray,0,C17031780,9.81E+14,Grasshopper,Domestic Short Hair,Tortie,Cat,4 years 11 months.,Female,Adoptable Cat Big Colony,4/25/17 0:00,Foster,0,6/6/17 0:00,Stray,,Died in care,0,0,0,,
55299,3/31/17 13:23,Stray,0,C17031780,9.81E+14,Grasshopper,Domestic Short Hair,Tortie,Cat,4 years 11 months.,Female,Adoptable Cat Big Colony,7/7/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
55300,3/31/17 13:46,TNR - Trap/Neuter/Release,0,C1703006,9.81E+14,Jay Jay,Domestic Short Hair,Orange,Cat,1 year 11 months.,Male,Adoptable Cat Glass Colony,4/7/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
55301,3/31/17 13:53,Stray,0,C1703007,9.81E+14,Gaz,Domestic Short Hair,Orange,Cat,1 year 11 months.,Female,Adoptable Cat Big Colony,4/7/17 0:00,Adoption,0,2/27/18 0:00,Marriage/Relationship split,,Died in care,0,0,0,,
55301,3/31/17 13:53,Stray,0,C1703007,9.81E+14,Gaz,Domestic Short Hair,Orange,Cat,1 year 11 months.,Female,Adoptable Cat Big Colony,3/2/18 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
55302,3/29/17 13:54,Unable to Afford,0,D1703001,9.81E+14,Quincy,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,1 year 1 month.,Male,Stray Dogs Alpha,3/29/17 0:00,Foster,0,4/11/17 0:00,Stray,,Died in care,0,0,0,,
55302,3/29/17 13:54,Unable to Afford,0,D1703001,9.81E+14,Quincy,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,1 year 1 month.,Male,Stray Dogs Alpha,4/15/17 0:00,Foster,0,4/21/17 0:00,Stray,,Died in care,0,0,0,,
55302,3/29/17 13:54,Unable to Afford,0,D1703001,9.81E+14,Quincy,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,1 year 1 month.,Male,Stray Dogs Alpha,4/22/17 0:00,Foster,0,4/22/17 0:00,Stray,,Died in care,0,0,0,,
55302,3/29/17 13:54,Unable to Afford,0,D1703001,9.81E+14,Quincy,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,1 year 1 month.,Male,Stray Dogs Alpha,4/28/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
55303,3/31/17 13:56,Unsuitable Accomodation,0,C1703008,9.81E+14,Binks,Domestic Short Hair,Black,Cat,2 years 11 months.,Male,Adoptable Cat Big Colony,4/27/17 0:00,Foster,0,7/10/17 0:00,Stray,,Died in care,0,0,0,,
55303,3/31/17 13:56,Unsuitable Accomodation,0,C1703008,9.81E+14,Binks,Domestic Short Hair,Black,Cat,2 years 11 months.,Male,Adoptable Cat Big Colony,7/14/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
55304,3/29/17 14:03,Unable to Afford,0,D1703002,9.81E+14,Tike,Chihuahua/Yorkshire Terrier,Tan and Black,Dog,1 year 1 month.,Male,Stray Dogs Alpha,3/29/17 0:00,Foster,0,4/11/17 0:00,Stray,,Died in care,0,0,0,,
55304,3/29/17 14:03,Unable to Afford,0,D1703002,9.81E+14,Tike,Chihuahua/Yorkshire Terrier,Tan and Black,Dog,1 year 1 month.,Male,Stray Dogs Alpha,4/15/17 0:00,Foster,0,4/21/17 0:00,Stray,,Died in care,0,0,0,,
55304,3/29/17 14:03,Unable to Afford,0,D1703002,9.81E+14,Tike,Chihuahua/Yorkshire Terrier,Tan and Black,Dog,1 year 1 month.,Male,Stray Dogs Alpha,4/22/17 0:00,Foster,0,4/22/17 0:00,Stray,,Died in care,0,0,0,,
55304,3/29/17 14:03,Unable to Afford,0,D1703002,9.81E+14,Tike,Chihuahua/Yorkshire Terrier,Tan and Black,Dog,1 year 1 month.,Male,Stray Dogs Alpha,4/28/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
55305,3/29/17 14:07,Unable to Afford,0,D1703004,9.81E+14,Rebekkah,Chihuahua/Yorkshire Terrier,Black and Tan,Dog,1 year 1 month.,Female,Stray Dogs Alpha,3/29/17 0:00,Foster,0,4/11/17 0:00,Stray,,Died in care,0,0,0,,
55305,3/29/17 14:07,Unable to Afford,0,D1703004,9.81E+14,Rebekkah,Chihuahua/Yorkshire Terrier,Black and Tan,Dog,1 year 1 month.,Female,Stray Dogs Alpha,4/15/17 0:00,Foster,0,4/21/17 0:00,Stray,,Died in care,0,0,0,,
55305,3/29/17 14:07,Unable to Afford,0,D1703004,9.81E+14,Rebekkah,Chihuahua/Yorkshire Terrier,Black and Tan,Dog,1 year 1 month.,Female,Stray Dogs Alpha,4/22/17 0:00,Foster,0,4/28/17 0:00,Stray,,Died in care,0,0,0,,
55305,3/29/17 14:07,Unable to Afford,0,D1703004,9.81E+14,Rebekkah,Chihuahua/Yorkshire Terrier,Black and Tan,Dog,1 year 1 month.,Female,Stray Dogs Alpha,4/28/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
55307,3/29/17 14:11,Unable to Afford,0,D1703013,9.81E+14,Elizabeth,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,1 year 1 month.,Female,Stray Dogs Alpha,3/29/17 0:00,Foster,0,4/11/17 0:00,Stray,,Died in care,0,0,0,,
55307,3/29/17 14:11,Unable to Afford,0,D1703013,9.81E+14,Elizabeth,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,1 year 1 month.,Female,Stray Dogs Alpha,4/15/17 0:00,Foster,0,4/21/17 0:00,Stray,,Died in care,0,0,0,,
55307,3/29/17 14:11,Unable to Afford,0,D1703013,9.81E+14,Elizabeth,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,1 year 1 month.,Female,Stray Dogs Alpha,4/22/17 0:00,Foster,0,4/28/17 0:00,Stray,,Died in care,0,0,0,,
55307,3/29/17 14:11,Unable to Afford,0,D1703013,9.81E+14,Elizabeth,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,1 year 1 month.,Female,Stray Dogs Alpha,4/28/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0,,
