id,intakedate,intakereason,istransfer,sheltercode,identichipnumber,animalname,breedname,basecolour,speciesname,animalage,sexname,location,movementdate,movementtype,istrial,returndate,returnedreason,deceaseddate,deceasedreason,diedoffshelter,puttosleep,isdoa
57033,2017-08-14 12:37:54,Owner Deceased,0,D1708985,981020021437725,Wiley,Terrier/Hound,Cream,Dog,1 year 6 months.,Male,Special Care Dogs,2017-08-25 00:00:00,Foster,0,2017-09-15 00:00:00,Stray,,Court Order/ Legal,0,0,0
57033,2017-08-14 12:37:54,Owner Deceased,0,D1708985,981020021437725,Wiley,Terrier/Hound,Cream,Dog,1 year 6 months.,Male,Special Care Dogs,2017-09-15 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57034,2017-08-14 12:40:39,Stray,0,C1708986,981020021518718,Frisk,Domestic Short Hair,Black,Cat,1 year 0 months.,Male,Adoptable Cat Big Colony,2017-09-26 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57035,2017-08-14 14:09:38,Sick/Injured,0,D1708125,981020021465828,Joe,Shar-Pei/Mix,Cream,Dog,1 year 11 months.,Male,Adoptable Dogs,2017-09-03 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"57036,2017-08-14 14:22:13,Incompatible,0,D1708961,981020019058983,Chance,""Schnauzer, Miniature"",Black,Dog,7 years 3 months.,Male,Adoptable Dogs,2017-08-19 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0"
"57037,2017-08-14 14:46:37,Stray,0,C1708987,"""",Valdez,Domestic Medium Hair,Black,Cat,99 years 7 months.,Unknown,Stray Cats,2017-08-15 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0"
"57038,2017-08-14 16:11:21,Owner Deceased,0,C1708964,"""",Pee Wee,Domestic Short Hair,Black and grey,Cat,8 years 1 month.,Female,Stray Cats,2017-08-15 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0"
57041,2017-08-15 10:36:21,Stray,0,D1708989,982000362181840,Russell,Pug/Beagle,Tan,Dog,4 years 6 months.,Male,Adoptable Dogs,2017-09-01 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"57045,2017-08-15 14:36:16,Stray,0,D1708990,"""",Mocha,Shar Pei/Mix,Chocolate,Dog,1 year 4 months.,Female,Special Care Dogs,2017-08-15 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
57046,2017-08-15 14:41:16,Stray,0,C1708991,981020021447415,Bon-Bon,Domestic Short Hair,Black and White,Cat,1 year 0 months.,Female,Adoptable Cat Kennels,2017-08-26 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"57047,2017-08-15 17:41:38,Stray,0,R1708992,"""",Fluffer Bumpkins,Bunny Rabbit,Black and White,Rabbit,10 months.,Female,Lobby,2017-08-28 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0"
"57048,2017-08-15 18:02:41,Stray,0,D1708993,"""",Miles,Beagle,Brown and White,Dog,7 years 6 months.,Male,Stray Dogs Beta,2017-08-15 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
"57049,2017-08-15 18:18:32,Police Assist,0,D1708127,"""",Seven,American Bulldog/Mix,White,Dog,2 years 6 months.,Male,Stray Dogs Beta,2017-08-16 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
57050,2017-08-15 18:40:02,Stray,0,C1708994,981020021477297,Momma Kitty,Domestic Medium Hair,Torbie,Cat,4 years 2 months.,Female,Adoptable Cat Glass Colony,2017-09-29 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57051,2017-08-15 18:40:02,Stray,0,C1708995,981020021853097,Natasha,Domestic Short Hair,Chocolate,Cat,9 months.,Female,Lobby,2017-08-27 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57052,2017-08-15 18:40:02,Stray,0,C1708996,981020021501995,Imotep,Domestic Long Hair,Chocolate,Cat,9 months.,Male,Adoptable Cat Kennels,2017-08-25 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57053,2017-08-15 18:40:02,Stray,0,C1708997,981020021506274,Tristen,Domestic Short Hair,Grey,Cat,9 months.,Male,Adoptable Cat Kennels,2017-08-22 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57054,2017-08-12 20:35:00,Owner Deceased,0,D1708128,981020021482727,Rocky,Terrier/Hound,Tan and Black,Dog,1 year 6 months.,Male,Adoptable Dogs,2017-09-08 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57055,2017-08-16 09:23:53,Stray,0,D1708998,981020021442267,Hanna,Chocolate Labrador Retriever,Chocolate,Dog,1 year 2 months.,Female,Stray Dogs Beta,2017-08-25 00:00:00,Adoption,0,2017-08-26 00:00:00,Incompatible,,Court Order/ Legal,0,0,0
57055,2017-08-16 09:23:53,Stray,0,D1708998,981020021442267,Hanna,Chocolate Labrador Retriever,Chocolate,Dog,1 year 2 months.,Female,Stray Dogs Beta,2017-08-28 00:00:00,Adoption,0,2017-09-01 00:00:00,Biting,,Court Order/ Legal,0,0,0
57055,2017-08-16 09:23:53,Stray,0,D1708998,981020021442267,Hanna,Chocolate Labrador Retriever,Chocolate,Dog,1 year 2 months.,Female,Stray Dogs Beta,2017-09-13 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57056,2017-08-16 12:18:54,Litter relinquishment,0,D1708965,981020021481903,Ireland,Hound/Heeler,Black,Dog,8 months.,Female,Adoptable Dogs,2017-08-26 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57057,2017-08-16 12:18:54,Litter relinquishment,0,D1708966,981020021470897,Argentina,Hound/Heeler,Brown,Dog,8 months.,Female,Adoptable Dogs,2017-08-25 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57058,2017-08-16 12:18:54,Litter relinquishment,0,D1708967,981020021462917,Norway,Hound/Heeler,Brown,Dog,8 months.,Male,Adoptable Dogs,2017-08-25 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57059,2017-08-16 12:18:54,Litter relinquishment,0,D1708968,981020021050453,Yemen,Hound/Heeler,Brown,Dog,8 months.,Male,Adoptable Dogs,2017-08-23 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57060,2017-08-16 12:18:54,Litter relinquishment,0,D1708969,981020021435604,Denmark,Hound/Heeler,Tan,Dog,8 months.,Male,Adoptable Dogs,2017-08-25 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57061,2017-08-16 12:18:54,Litter relinquishment,0,D1708970,981020021449175,Nepal,Hound/Heeler,Golden,Dog,8 months.,Male,Adoptable Dogs,2017-08-26 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57062,2017-08-16 13:02:16,Owner Deceased,0,C1708972,956000003062066,Jay,Domestic Short Hair,Black and White,Cat,4 years 0 months.,Female,Adoptable Cat Kennels,2017-08-25 00:00:00,Foster,0,2017-10-28 00:00:00,Stray,,Court Order/ Legal,0,0,0
57062,2017-08-16 13:02:16,Owner Deceased,0,C1708972,956000003062066,Jay,Domestic Short Hair,Black and White,Cat,4 years 0 months.,Female,Adoptable Cat Kennels,2017-11-02 00:00:00,Adoption,0,2017-12-11 00:00:00,Incompatible,,Court Order/ Legal,0,0,0
57062,2017-08-16 13:02:16,Owner Deceased,0,C1708972,956000003062066,Jay,Domestic Short Hair,Black and White,Cat,4 years 0 months.,Female,Adoptable Cat Kennels,2018-02-02 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57064,2017-08-16 13:41:10,Owner Deceased,0,C1708973,956000003069268,Jess,Domestic Short Hair,Black and White,Cat,3 years 6 months.,Female,Adoptable Cat Kennels,2017-08-25 00:00:00,Foster,0,2017-10-28 00:00:00,Stray,,Court Order/ Legal,0,0,0
57064,2017-08-16 13:41:10,Owner Deceased,0,C1708973,956000003069268,Jess,Domestic Short Hair,Black and White,Cat,3 years 6 months.,Female,Adoptable Cat Kennels,2017-11-02 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57065,2017-08-17 12:33:52,Transfer from Other Shelter,0,D1708999,105538841,Colby,Yorkshire Terrier,Brown,Dog,11 years 8 months.,Male,Stray Dogs Alpha,2017-08-20 00:00:00,Foster,0,2017-09-01 00:00:00,Stray,,Court Order/ Legal,0,0,0
57065,2017-08-17 12:33:52,Transfer from Other Shelter,0,D1708999,105538841,Colby,Yorkshire Terrier,Brown,Dog,11 years 8 months.,Male,Stray Dogs Alpha,2017-09-01 00:00:00,Foster,0,2017-09-05 00:00:00,Stray,,Court Order/ Legal,0,0,0
57065,2017-08-17 12:33:52,Transfer from Other Shelter,0,D1708999,105538841,Colby,Yorkshire Terrier,Brown,Dog,11 years 8 months.,Male,Stray Dogs Alpha,2017-09-05 00:00:00,Foster,0,2017-09-26 00:00:00,Stray,,Court Order/ Legal,0,0,0
57065,2017-08-17 12:33:52,Transfer from Other Shelter,0,D1708999,105538841,Colby,Yorkshire Terrier,Brown,Dog,11 years 8 months.,Male,Stray Dogs Alpha,2017-09-26 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57066,2017-08-17 14:14:00,Incompatible,0,D1708974,981020021484387,Moses,Boxer/Pitbull,Black and White,Dog,11 months.,Male,Adoptable Dogs,2017-08-22 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57069,2017-08-17 14:52:03,Stray,0,C17081000,981020021468610,Napoleon,Domestic Short Hair,Grey,Cat,8 months.,Male,Adoptable Cat Kennels,2017-09-03 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57070,2017-08-17 15:52:05,Stray,0,C17081001,981020021474336,Abby Grace,Domestic Short Hair,Tortie,Cat,2 years 6 months.,Female,Adoptable Cat Big Colony,2017-09-21 00:00:00,Adoption,0,2017-10-20 00:00:00,Incompatible,,Court Order/ Legal,0,0,0
57070,2017-08-17 15:52:05,Stray,0,C17081001,981020021474336,Abby Grace,Domestic Short Hair,Tortie,Cat,2 years 6 months.,Female,Adoptable Cat Big Colony,2017-12-17 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57071,2017-08-18 08:54:55,Stray,0,C17081002,981020021069123,Aruba6,Domestic Short Hair,Black,Cat,8 months.,Female,Special Care Cats,2017-09-19 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57072,2017-08-18 09:13:01,Stray,0,D17081003,0A11271B32,B Dog,Golden Retriever,Golden,Dog,9 years 0 months.,Male,Stray Dogs Beta,2017-08-19 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
57074,2017-08-18 12:07:44,Stray,0,C17081004,981020021466401,Zachariah,Domestic Short Hair,Black,Cat,2 years 6 months.,Male,Adoptable Cat Glass Colony,2017-09-28 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"57075,2017-08-18 12:15:04,Stray,0,D17081005,"""",Katie,Coonhound/Vizsla,Red,Dog,12 years 6 months.,Female,Stray Dogs Beta,2017-08-18 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
57077,2017-08-18 13:27:44,Incompatible,0,C1708976,981020021844583,Mary Jane,Domestic Short Hair,Orange and White,Cat,4 years 6 months.,Female,Adoptable Cat Middle Colony,2017-09-05 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57079,2017-08-18 13:27:44,Incompatible,0,C1708978,981020021482543,Miss Gray,Domestic Short Hair,Torbie,Cat,2 years 1 month.,Female,Adoptable Cat Middle Colony,2017-08-27 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
57080,2017-08-18 13:27:44,Incompatible,0,C1708979,981020021493877,Hibaby,Domestic Short Hair,Tortie,Cat,2 years 1 month.,Female,Adoptable Cat Middle Colony,2017-08-27 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
57081,2017-08-18 13:27:44,Incompatible,0,C1708984,981020021511257,Hihi,Domestic Short Hair,Grey,Cat,2 years 6 months.,Female,Adoptable Cat Middle Colony,2017-08-27 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
57082,2017-08-18 13:27:44,Incompatible,0,C1708985,981020021498258,Coleen,Domestic Short Hair,Torbie,Cat,2 years 1 month.,Female,Adoptable Cat Middle Colony,2017-08-27 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
57083,2017-08-18 13:27:44,Incompatible,0,C1708988,981020021853687,Aileen,Domestic Short Hair,Tortie,Cat,2 years 1 month.,Female,Adoptable Cat Middle Colony,2017-08-27 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
57084,2017-08-18 13:38:16,Stray,0,C17081006,981020023192860,Sienna,Domestic Short Hair,Grey and White,Cat,3 years 6 months.,Female,Adoptable Cat Kennels,2017-09-02 00:00:00,Foster,0,2017-12-26 00:00:00,Stray,,Court Order/ Legal,0,0,0
57084,2017-08-18 13:38:16,Stray,0,C17081006,981020023192860,Sienna,Domestic Short Hair,Grey and White,Cat,3 years 6 months.,Female,Adoptable Cat Kennels,2018-01-02 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57085,2017-08-18 13:38:16,Stray,0,C17081007,981020023519625,Sansa,Domestic Short Hair,Grey and White,Cat,7 months.,Female,Feline Nursery,2017-09-02 00:00:00,Foster,0,2017-12-19 00:00:00,Stray,,Court Order/ Legal,0,0,0
57085,2017-08-18 13:38:16,Stray,0,C17081007,981020023519625,Sansa,Domestic Short Hair,Grey and White,Cat,7 months.,Female,Feline Nursery,2017-12-19 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57086,2017-08-18 13:38:16,Stray,0,C17081008,981020023198149,Sully,Domestic Short Hair,Grey,Cat,7 months.,Male,Feline Nursery,2017-09-02 00:00:00,Foster,0,2017-12-19 00:00:00,Stray,,Court Order/ Legal,0,0,0
57086,2017-08-18 13:38:16,Stray,0,C17081008,981020023198149,Sully,Domestic Short Hair,Grey,Cat,7 months.,Male,Feline Nursery,2017-12-19 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57087,2017-08-18 13:43:53,Stray,0,D17081009,981020021437506,Bela,Pit Bull Terrier,Black,Dog,11 years 6 months.,Female,Adoptable Dogs,2017-09-15 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57088,2017-08-18 13:47:25,Stray,0,D17081010,981020021857440,Ziggy,Pitbull/Mix,Brindle and Black,Dog,7 years 6 months.,Male,Adoptable Dogs,2017-09-23 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"57089,2017-08-18 13:51:41,Stray,0,R17081011,"""",Carolina,Lionhead,Grey,Rabbit,1 year 6 months.,Female,Lobby,2017-08-30 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0"
57090,2017-08-18 14:58:52,Biting,0,D1708991,941000018218083,Buddy,Pug/Beagle,Fawn,Dog,2 years 8 months.,Male,Adoptable Dogs,2017-09-14 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"57091,2017-08-18 15:52:00,Stray,0,C17081012,981020021463716,Shawn,Domestic Long Hair,""Brown, Black and White"",Cat,1 year 5 months.,Male,Adoptable Cat Small Colony,2017-08-26 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0"
"57092,2017-08-18 17:05:02,Moving,0,C1708992,"""",Lizzy Lou,Domestic Short Hair,Black and grey,Cat,9 years 7 months.,Female,Cat room B,2017-09-16 00:00:00,Foster,0,2017-11-20 00:00:00,Stray,,Court Order/ Legal,0,0,0"
"57092,2017-08-18 17:05:02,Moving,0,C1708992,"""",Lizzy Lou,Domestic Short Hair,Black and grey,Cat,9 years 7 months.,Female,Cat room B,2017-11-25 00:00:00,Foster,0,2018-03-11 00:00:00,Stray,,Court Order/ Legal,0,0,0"
"57095,2017-08-18 17:41:05,Moving,0,C1708993,981020021843008,Peanut,Domestic Short Hair,""Brown, Black and White"",Cat,2 years 0 months.,Female,Adoptable Cat Glass Colony,2017-08-19 00:00:00,Foster,0,2017-08-31 00:00:00,Stray,,Court Order/ Legal,0,0,0"
"57095,2017-08-18 17:41:05,Moving,0,C1708993,981020021843008,Peanut,Domestic Short Hair,""Brown, Black and White"",Cat,2 years 0 months.,Female,Adoptable Cat Glass Colony,2017-10-06 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0"
57096,2017-08-18 17:41:05,Moving,0,C1708998,981020021476854,Nala,Domestic Short Hair,Black and Brown,Cat,8 months.,Female,Lobby,2017-08-19 00:00:00,Foster,0,2017-10-12 00:00:00,Stray,,Court Order/ Legal,0,0,0
57096,2017-08-18 17:41:05,Moving,0,C1708998,981020021476854,Nala,Domestic Short Hair,Black and Brown,Cat,8 months.,Female,Lobby,2017-10-13 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"57097,2017-08-18 17:41:05,Moving,0,C1708999,981020021453120,Simba,Domestic Short Hair,""Brown, Black and White"",Cat,8 months.,Male,Lobby,2017-08-19 00:00:00,Foster,0,2017-10-12 00:00:00,Stray,,Court Order/ Legal,0,0,0"
"57097,2017-08-18 17:41:05,Moving,0,C1708999,981020021453120,Simba,Domestic Short Hair,""Brown, Black and White"",Cat,8 months.,Male,Lobby,2017-10-14 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0"
"57098,2017-08-18 17:41:05,Moving,0,C17081003,981020021418310,Sarabi,Domestic Short Hair,""Brown, Black and White"",Cat,8 months.,Female,Feline Nursery,2017-08-19 00:00:00,Foster,0,2017-09-29 00:00:00,Stray,,Court Order/ Legal,0,0,0"
"57098,2017-08-18 17:41:05,Moving,0,C17081003,981020021418310,Sarabi,Domestic Short Hair,""Brown, Black and White"",Cat,8 months.,Female,Feline Nursery,2017-09-30 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0"
57099,2017-08-18 17:41:05,Moving,0,C17081005,981020021472968,Mufasa,Domestic Short Hair,Black and Brown,Cat,8 months.,Male,Adoptable Cat Small Colony,2017-08-19 00:00:00,Foster,0,2017-09-29 00:00:00,Stray,,Court Order/ Legal,0,0,0
57099,2017-08-18 17:41:05,Moving,0,C17081005,981020021472968,Mufasa,Domestic Short Hair,Black and Brown,Cat,8 months.,Male,Adoptable Cat Small Colony,2017-10-01 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"57100,2017-08-18 22:07:02,Stray,0,G17081013,"""",Big Boy,Goat,Tricolour,Goat,1 year 6 months.,Male,Shelter,2017-08-21 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
"57101,2017-08-18 22:12:28,Stray,0,G17081014,"""",Little Boy,Goat,Tricolour,Goat,1 year 6 months.,Male,Shelter,2017-08-21 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
"57102,2017-08-18 22:16:00,Stray,0,G17081015,"""",Roy,Goat,Tricolour,Goat,1 year 6 months.,Male,Shelter,2017-08-21 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
"57103,2017-08-18 22:19:43,TNR - Trap/Neuter/Release,0,G17081016,"""",Gail,Goat,Tricolour,Goat,1 year 6 months.,Female,Shelter,2017-08-21 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
57107,2017-08-19 12:26:08,Stray,0,C17081017,981020021441528,Danni,Domestic Medium Hair,Grey,Cat,5 years 6 months.,Female,Adoptable Cat Kennels,2017-09-26 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57108,2017-08-19 13:10:05,Stray,0,C17081018,981020021446734,Julius,Domestic Short Hair,Orange,Cat,6 years 6 months.,Male,Adoptable Cat Glass Colony,2017-09-15 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57109,2017-08-19 13:27:59,Moving,0,C17081009,0A124A6942,Willow,Domestic Short Hair,Torbie,Cat,6 years 11 months.,Female,Office,2017-09-15 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57110,2017-08-19 13:34:23,Stray,0,C17081019,981020021503133,Lucy,Domestic Short Hair,Orange,Cat,8 months.,Female,Adoptable Cat Small Colony,2017-09-06 00:00:00,Foster,0,2017-09-25 00:00:00,Stray,,Court Order/ Legal,0,0,0
57110,2017-08-19 13:34:23,Stray,0,C17081019,981020021503133,Lucy,Domestic Short Hair,Orange,Cat,8 months.,Female,Adoptable Cat Small Colony,2017-10-05 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57111,2017-08-19 14:40:06,Moving,0,C17081010,981020021499406,Smokie,Domestic Short Hair,Grey,Cat,5 years 6 months.,Male,Adoptable Cat Middle Colony,2017-09-20 00:00:00,Adoption,0,2017-10-31 00:00:00,Incompatible,,Court Order/ Legal,0,0,0
57111,2017-08-19 14:40:06,Moving,0,C17081010,981020021499406,Smokie,Domestic Short Hair,Grey,Cat,5 years 6 months.,Male,Adoptable Cat Middle Colony,2017-11-14 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57112,2017-08-19 16:00:51,Litter relinquishment,0,C17081011,981020021435342,Jasmine,Domestic Short Hair,Tortie,Cat,3 years 6 months.,Female,Adoptable Cat Kennels,2017-09-22 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"57113,2017-08-19 16:00:51,Litter relinquishment,0,C17081013,"""",Shenzi,Domestic Short Hair,Black,Cat,8 months.,Female,Feline Nursery,2017-08-29 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0"
"57114,2017-08-19 16:00:51,Litter relinquishment,0,C17081014,"""",Banzai,Domestic Short Hair,Orange and White,Cat,8 months.,Female,Feline Nursery,2017-08-29 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0"
57116,2017-08-19 16:15:44,Stray,0,C17081020,474D6B0D3C,China,Domestic Medium Hair,Black and White,Cat,12 years 10 months.,Female,Stray Cats,2017-08-20 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
57117,2017-08-19 16:29:55,Incompatible,0,D17081015,985112004643320,Oliver,Maltese,White,Dog,7 years 6 months.,Male,Adoptable Dogs,2017-09-02 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"57118,2017-08-19 16:50:47,Sick/Injured,0,C17081021,"""",Miracle,Domestic Short Hair,White and Black,Cat,8 months.,Unknown,Stray Cats,2017-08-29 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0"
"57120,2017-08-20 13:41:35,Stray,0,C17081022,"""",Kitty,Domestic Short Hair,Black,Cat,9 years 6 months.,Male,Stray Cats,2017-08-22 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
57122,2017-08-21 11:57:14,Stray,0,D17081023,0A12434120,Ranger,Beagle,Tricolour,Dog,7 years 2 months.,Male,Stray Dogs Beta,2017-08-22 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
57123,2017-08-21 12:02:29,Stray,0,D17081024,0A11234211,Diesel,Labrador Retriever,Black,Dog,10 years 9 months.,Female,Stray Dogs Beta,2017-08-22 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
57124,2017-08-21 15:44:55,Stray,0,C17081025,981020021447114,Chuchundra,Domestic Short Hair,White and Tabby,Cat,24 weeks.,Female,Lobby,2017-09-01 00:00:00,Adoption,0,2017-09-16 00:00:00,DOA,2017-09-16 00:00:00,Dead On Arrival,0,0,1
57126,2017-08-21 16:42:08,Stray,0,D17081026,981020021046095,Remi,Labrador Retriever,Chocolate,Dog,1 year 6 months.,Male,Shelter,2017-08-22 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
57129,2017-08-01 21:29:29,Born in Shelter,0,D17081027,981020021488483,Hubble,Labrador Retriever/Rottweiler,Cream,Dog,6 months.,Male,Stray Dogs Alpha,2017-08-16 00:00:00,Foster,0,2017-10-01 00:00:00,Stray,,Court Order/ Legal,0,0,0
57129,2017-08-01 21:29:29,Born in Shelter,0,D17081027,981020021488483,Hubble,Labrador Retriever/Rottweiler,Cream,Dog,6 months.,Male,Stray Dogs Alpha,2017-10-01 00:00:00,Foster,0,2017-10-16 00:00:00,Stray,,Court Order/ Legal,0,0,0
57129,2017-08-01 21:29:29,Born in Shelter,0,D17081027,981020021488483,Hubble,Labrador Retriever/Rottweiler,Cream,Dog,6 months.,Male,Stray Dogs Alpha,2017-10-17 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57130,2017-08-01 21:29:29,Born in Shelter,0,D17081028,981020021501053,Cosmos,Labrador Retriever/Rottweiler,Tan,Dog,6 months.,Male,Stray Dogs Beta,2017-08-16 00:00:00,Foster,0,2017-10-01 00:00:00,Stray,,Court Order/ Legal,0,0,0
57130,2017-08-01 21:29:29,Born in Shelter,0,D17081028,981020021501053,Cosmos,Labrador Retriever/Rottweiler,Tan,Dog,6 months.,Male,Stray Dogs Beta,2017-10-01 00:00:00,Foster,0,2017-10-20 00:00:00,Stray,,Court Order/ Legal,0,0,0
57130,2017-08-01 21:29:29,Born in Shelter,0,D17081028,981020021501053,Cosmos,Labrador Retriever/Rottweiler,Tan,Dog,6 months.,Male,Stray Dogs Beta,2017-10-20 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
57131,2017-08-01 21:29:29,Born in Shelter,0,D17081029,981020021493538,Celeste,Labrador Retriever/Rottweiler,Black and Tan,Dog,6 months.,Female,Stray Dogs Beta,2017-08-16 00:00:00,Foster,0,2017-10-01 00:00:00,Stray,,Court Order/ Legal,0,0,0
57131,2017-08-01 21:29:29,Born in Shelter,0,D17081029,981020021493538,Celeste,Labrador Retriever/Rottweiler,Black and Tan,Dog,6 months.,Female,Stray Dogs Beta,2017-10-01 00:00:00,Foster,0,2017-10-21 00:00:00,Stray,,Court Order/ Legal,0,0,0
